transaction_id,product_id,customer_id,Ano,Mês,Dia,pedido_online,status_pedido,marca,linha_produto,classe_produto,tamanho_produto,preco_lista,custo_padrao
18934,81,1390,2017,junho,25,true,Approved,Solex,Standard,medium,medium,115196,64949
18936,15,2283,2017,abril,13,false,Approved,WeareA2B,Standard,medium,medium,129284,1344
18937,7,3371,2017,agosto,26,true,Approved,Trek Bicycles,Road,low,medium,98037,23443
18938,53,995,2017,janeiro,13,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
18940,50,476,2017,outubro,3,false,Approved,WeareA2B,Standard,medium,small,17589,13192
18942,17,390,2017,setembro,20,true,Cancelled,Solex,Standard,high,medium,102466,61480
18943,52,799,2017,janeiro,14,true,Approved,OHM Cycles,Road,medium,medium,128028,82951
18944,3,347,2017,novembro,1,true,Approved,Trek Bicycles,Standard,medium,large,209147,38892
18945,94,1090,2017,outubro,19,true,Approved,Giant Bicycles,Standard,medium,large,16353,99366
18946,53,10,2017,novembro,17,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
18947,65,1020,2017,abril,3,false,Approved,WeareA2B,Standard,medium,medium,180745,77869
18948,3,3273,2017,junho,7,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
18949,7,2695,2017,outubro,18,false,Approved,Trek Bicycles,Road,low,medium,98037,23443
18951,11,1784,2017,março,25,false,Approved,Giant Bicycles,Standard,high,medium,127493,76496
18952,56,2443,2017,abril,13,true,Approved,Norco Bicycles,Mountain,low,small,68863,61288
18953,52,124,2017,dezembro,28,true,Approved,Solex,Road,medium,large,17778,82078
18955,45,2781,2017,setembro,1,true,Approved,Solex,Standard,medium,medium,44149,8499
18956,5,2343,2017,maio,29,true,Approved,Giant Bicycles,Standard,high,medium,112913,67748
18957,62,127,2017,novembro,27,false,Approved,Solex,Standard,medium,medium,47816,29872
18958,78,840,2017,junho,11,false,Approved,Giant Bicycles,Standard,medium,large,17653,70948
18960,80,1402,2017,abril,1,true,Approved,OHM Cycles,Touring,low,medium,107307,93384
18961,23,609,2017,maio,23,false,Approved,Norco Bicycles,Mountain,low,small,68863,61288
18962,38,2132,2017,junho,6,true,Approved,Trek Bicycles,Standard,medium,large,209147,38892
18963,12,1792,2017,julho,22,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
18965,19,503,2017,agosto,31,false,Approved,OHM Cycles,Road,high,large,1201,721
18966,55,1683,2017,julho,7,false,Approved,Trek Bicycles,Road,medium,large,189419,59876
18967,23,110,2017,julho,8,true,Approved,Norco Bicycles,Mountain,low,small,68863,61288
18969,69,2903,2017,setembro,30,false,Approved,Giant Bicycles,Road,medium,medium,7929,59468
18970,11,1,2017,março,29,true,Approved,Giant Bicycles,Standard,high,medium,127493,76496
18971,49,3238,2017,dezembro,1,true,Approved,Trek Bicycles,Road,medium,medium,53351,40013
18972,23,2440,2017,novembro,7,true,Approved,Norco Bicycles,Mountain,low,small,68863,61288
18974,37,827,2017,outubro,7,false,Approved,OHM Cycles,Standard,low,medium,179343,24882
18975,4,392,2017,setembro,20,false,Approved,Giant Bicycles,Standard,high,medium,112913,67748
18976,67,200,2017,dezembro,23,false,Approved,Norco Bicycles,Road,medium,medium,54405,37684
18977,35,405,2017,janeiro,14,true,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
18978,49,3060,2017,julho,6,false,Approved,Trek Bicycles,Road,medium,medium,53351,40013
18979,72,3070,2017,setembro,2,false,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
18980,7,870,2017,junho,9,false,Approved,Trek Bicycles,Road,low,medium,98037,23443
18981,49,268,2017,outubro,22,false,Approved,Trek Bicycles,Road,medium,medium,53351,40013
18983,21,743,2017,janeiro,3,,Approved,Solex,Standard,medium,large,107123,38074
18984,80,1281,2017,abril,29,true,Approved,OHM Cycles,Touring,low,medium,107307,93384
18985,39,3412,2017,maio,27,false,Approved,Giant Bicycles,Standard,medium,large,181275,58248
18987,13,3020,2017,janeiro,19,true,Approved,Solex,Standard,medium,medium,157753,82651
18988,0,1401,2017,abril,21,false,Approved,Solex,Standard,medium,medium,44149,8499
18990,82,2616,2017,novembro,18,false,Approved,Giant Bicycles,Road,medium,medium,153899,82965
18991,49,2189,2017,agosto,12,true,Approved,Solex,Standard,medium,large,106156,73358
18992,70,691,2017,novembro,21,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
18993,3,1887,2017,janeiro,17,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
18994,74,3096,2017,setembro,19,false,Approved,WeareA2B,Standard,medium,medium,122807,40091
18995,27,289,2017,março,19,true,Approved,Trek Bicycles,Standard,low,medium,105751,15440
18996,68,1140,2017,fevereiro,13,false,Approved,OHM Cycles,Standard,medium,medium,16369,4471
18997,62,1041,2017,maio,31,true,Approved,Solex,Standard,medium,medium,47816,29872
18998,75,1537,2017,fevereiro,14,false,Approved,Giant Bicycles,Touring,medium,large,187397,86395
18999,0,3112,2017,janeiro,30,false,Approved,Norco Bicycles,Road,medium,medium,54405,37684
19000,24,1259,2017,maio,12,false,Approved,Solex,Road,medium,large,17778,82078
19002,25,1243,2017,fevereiro,8,false,Approved,Giant Bicycles,Road,medium,medium,153899,82965
19003,21,3134,2017,agosto,1,true,Approved,Solex,Standard,medium,large,107123,38074
19004,86,1426,2017,setembro,15,true,Approved,OHM Cycles,Standard,medium,medium,23563,12507
19005,6,1190,2017,janeiro,6,true,Approved,OHM Cycles,Standard,high,medium,22788,13673
19006,75,2630,2017,setembro,11,true,Approved,Giant Bicycles,Touring,medium,large,187397,86395
19007,67,1758,2017,novembro,25,true,Approved,Norco Bicycles,Road,medium,medium,54405,37684
19009,2,1138,2017,maio,31,false,Approved,Solex,Standard,medium,medium,7149,5362
19010,73,1451,2017,julho,3,false,Approved,Solex,Standard,medium,medium,194543,33318
19011,0,1700,2017,maio,27,true,Approved,Norco Bicycles,Standard,low,medium,36301,29041
19012,84,3398,2017,janeiro,26,false,Approved,Giant Bicycles,Road,medium,medium,7929,59468
19013,56,107,2017,janeiro,30,true,Approved,OHM Cycles,Standard,medium,medium,18386,13790
19014,0,468,2017,março,17,false,Approved,Solex,Standard,medium,medium,7149,5362
19016,80,29,2017,abril,10,true,Approved,OHM Cycles,Touring,low,medium,107307,93384
19017,56,2684,2017,setembro,28,true,Approved,OHM Cycles,Standard,medium,medium,18386,13790
19018,0,3384,2017,dezembro,1,false,Approved,"","","","",169542,
19019,15,500,2017,outubro,16,true,Approved,Norco Bicycles,Standard,low,medium,95874,74890
19020,48,2004,2017,julho,13,true,Approved,WeareA2B,Standard,medium,medium,176296,95052
19021,43,2473,2017,agosto,1,false,Approved,Solex,Standard,medium,medium,115196,64949
19022,27,174,2017,junho,14,false,Approved,Trek Bicycles,Standard,medium,medium,49953,38872
19023,18,1958,2017,maio,16,false,Approved,Solex,Standard,medium,medium,57527,43145
19025,36,1937,2017,agosto,4,,Approved,Solex,Standard,low,medium,94504,50758
19026,64,461,2017,dezembro,4,false,Approved,Trek Bicycles,Standard,medium,large,146944,59655
19027,44,1811,2017,setembro,25,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
19028,89,3261,2017,novembro,22,false,Approved,WeareA2B,Touring,medium,large,136299,5774
19029,32,1549,2017,agosto,3,true,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
19030,77,810,2017,outubro,23,false,Approved,Norco Bicycles,Road,medium,large,124031,79510
19031,6,2548,2017,maio,26,false,Approved,OHM Cycles,Standard,high,medium,22788,13673
19032,31,1284,2017,outubro,13,false,Approved,Giant Bicycles,Standard,medium,medium,23091,17318
19033,6,2548,2017,abril,10,false,Approved,OHM Cycles,Standard,high,medium,22788,13673
19034,53,2612,2017,março,23,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
19038,59,1492,2017,julho,11,false,Approved,Solex,Standard,medium,large,106156,73358
19039,15,1134,2017,novembro,27,false,Approved,Norco Bicycles,Standard,low,medium,95874,74890
19040,90,2932,2017,janeiro,19,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
19041,4,1595,2017,setembro,6,false,Approved,Solex,Standard,medium,medium,14832,9959
19042,0,963,2017,outubro,2,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
19043,62,334,2017,junho,26,true,Approved,Solex,Standard,medium,medium,47816,29872
19046,0,2410,2017,novembro,2,true,Approved,"","","","",8776,
19049,55,2585,2017,dezembro,25,false,Approved,Trek Bicycles,Road,medium,large,189419,59876
19050,95,2886,2017,novembro,21,false,Approved,Giant Bicycles,Standard,medium,large,56956,52843
19051,85,469,2017,abril,28,true,Approved,WeareA2B,Standard,medium,medium,122807,40091
19052,18,1643,2017,janeiro,9,false,Approved,Solex,Standard,medium,medium,57527,43145
19054,62,3195,2017,agosto,31,false,Approved,Solex,Standard,medium,medium,47816,29872
19055,12,58,2017,novembro,21,true,Approved,WeareA2B,Standard,medium,medium,123115,16160
19056,58,1153,2017,outubro,19,false,Approved,OHM Cycles,Standard,medium,medium,91252,14140
19057,13,1003,2017,abril,9,true,Approved,Solex,Standard,medium,medium,157753,82651
19058,58,1814,2017,julho,14,true,Approved,OHM Cycles,Standard,medium,medium,91252,14140
19059,44,916,2017,julho,20,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
19060,53,2934,2017,setembro,12,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
19061,23,3337,2017,dezembro,20,false,Approved,Norco Bicycles,Mountain,low,small,68863,61288
19062,48,3349,2017,fevereiro,20,true,Approved,WeareA2B,Standard,medium,medium,176296,95052
19063,0,213,2017,dezembro,2,false,Approved,Solex,Standard,medium,medium,44149,8499
19064,70,1955,2017,outubro,13,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
19065,41,490,2017,agosto,7,true,Approved,Solex,Road,medium,medium,41698,31274
19066,55,1680,2017,setembro,9,false,Approved,Trek Bicycles,Road,medium,large,189419,59876
19067,6,891,2017,abril,18,false,Approved,Solex,Standard,high,medium,74817,44890
19068,40,155,2017,agosto,3,true,Approved,OHM Cycles,Standard,high,medium,145817,87490
19069,69,892,2017,maio,24,false,Approved,Giant Bicycles,Road,medium,medium,7929,59468
19070,35,1647,2017,janeiro,12,false,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
19071,81,2970,2017,julho,11,true,Approved,Norco Bicycles,Standard,medium,small,58645,52194
19072,12,1347,2017,setembro,21,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
19073,53,1906,2017,novembro,13,true,Approved,OHM Cycles,Standard,medium,medium,79534,10158
19074,70,2340,2017,maio,28,false,Approved,Trek Bicycles,Standard,high,medium,49572,29743
19075,10,2572,2017,agosto,18,true,Approved,WeareA2B,Touring,medium,medium,146668,36325
19076,40,1633,2017,fevereiro,10,true,Approved,Trek Bicycles,Road,medium,large,189419,59876
19077,75,1361,2017,abril,11,true,Approved,Giant Bicycles,Touring,medium,large,187397,86395
19078,40,24,2017,outubro,31,false,Approved,OHM Cycles,Standard,high,medium,145817,87490
19079,67,3142,2017,agosto,19,false,Approved,Norco Bicycles,Road,medium,medium,54405,37684
19080,1,95,2017,junho,6,true,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
19081,36,2988,2017,abril,25,false,Approved,Solex,Standard,low,medium,94504,50758
19082,81,2409,2017,agosto,19,true,Approved,Norco Bicycles,Standard,medium,small,58645,52194
19083,90,1204,2017,dezembro,6,,Approved,Norco Bicycles,Standard,low,medium,36301,29041
19084,84,2826,2017,julho,23,true,Approved,Trek Bicycles,Road,medium,medium,29062,21514
19085,69,1941,2017,dezembro,25,true,Approved,Giant Bicycles,Road,medium,medium,7929,59468
19086,12,2046,2017,maio,13,true,Approved,WeareA2B,Standard,medium,medium,123115,16160
19088,55,1302,2017,novembro,5,false,Approved,Trek Bicycles,Road,medium,large,189419,59876
19089,38,3437,2017,abril,20,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
19090,0,1622,2017,novembro,11,false,Approved,Trek Bicycles,Standard,high,medium,35839,21503
19092,23,1279,2017,março,15,true,Approved,Norco Bicycles,Mountain,low,small,68863,61288
19093,57,2937,2017,março,16,true,Approved,WeareA2B,Touring,medium,large,189039,26014
19094,44,940,2017,outubro,15,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
19096,72,2523,2017,dezembro,16,true,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
19098,0,407,2017,julho,18,false,Approved,OHM Cycles,Standard,low,medium,7116,5693
19099,75,2083,2017,dezembro,15,false,Approved,Giant Bicycles,Touring,medium,large,187397,86395
19100,17,209,2017,abril,2,true,Approved,Solex,Standard,high,medium,102466,61480
19102,0,3221,2017,maio,6,true,Approved,OHM Cycles,Standard,high,medium,22788,13673
19104,37,2929,2017,junho,9,false,Approved,OHM Cycles,Standard,low,medium,179343,24882
19105,64,691,2017,fevereiro,6,false,Approved,Trek Bicycles,Standard,medium,large,146944,59655
19106,21,792,2017,abril,16,false,Approved,WeareA2B,Touring,medium,medium,146668,36325
19107,68,1561,2017,junho,11,true,Approved,OHM Cycles,Standard,medium,medium,16369,4471
19108,78,1218,2017,agosto,9,true,Approved,Giant Bicycles,Standard,medium,large,17653,70948
19109,56,2762,2017,julho,5,false,Approved,OHM Cycles,Standard,medium,medium,18386,13790
19110,3,2020,2017,maio,1,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
19111,46,1875,2017,abril,20,true,Approved,OHM Cycles,Standard,low,medium,179343,24882
19112,94,2856,2017,novembro,14,true,Approved,Giant Bicycles,Standard,medium,large,16353,99366
19113,3,3168,2017,junho,3,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
19114,81,1885,2017,julho,23,true,Approved,Solex,Standard,medium,medium,115196,64949
19115,77,2509,2017,junho,7,true,Approved,Norco Bicycles,Road,medium,large,124031,79510
19116,64,467,2017,julho,3,false,Approved,Trek Bicycles,Standard,medium,large,146944,59655
19117,67,473,2017,maio,21,false,Approved,Norco Bicycles,Road,medium,medium,54405,37684
19118,30,2691,2017,junho,4,false,Approved,Solex,Standard,high,medium,74817,44890
19119,0,776,2017,fevereiro,27,true,Approved,WeareA2B,Standard,medium,medium,6034,4526
19120,94,2309,2017,setembro,15,true,Approved,Giant Bicycles,Standard,medium,large,16353,99366
19122,27,348,2017,fevereiro,21,false,Approved,Trek Bicycles,Standard,medium,medium,49953,38872
19123,52,1523,2017,novembro,19,true,Approved,OHM Cycles,Road,medium,medium,128028,82951
19124,57,3178,2017,maio,7,true,Approved,WeareA2B,Touring,medium,large,189039,26014
19125,26,2705,2017,fevereiro,24,false,Approved,WeareA2B,Standard,medium,medium,199293,76263
19126,7,2400,2017,novembro,28,true,Approved,Trek Bicycles,Road,low,medium,98037,23443
19127,19,3207,2017,junho,25,true,Approved,OHM Cycles,Road,high,large,1201,721
19128,1,2258,2017,novembro,8,true,Approved,Giant Bicycles,Touring,medium,large,187397,86395
19129,0,424,2017,fevereiro,3,true,Approved,Trek Bicycles,Standard,high,medium,35839,21503
19130,65,2308,2017,dezembro,17,true,Approved,WeareA2B,Standard,medium,medium,180745,77869
19131,0,1707,2017,janeiro,1,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
19132,24,2567,2017,outubro,20,false,Approved,Solex,Road,medium,large,17778,82078
19133,0,181,2017,maio,4,true,Approved,"","","","",140163,
19134,32,3140,2017,janeiro,25,true,Approved,Giant Bicycles,Standard,high,medium,1179,70740
19136,95,224,2017,junho,21,true,Approved,Giant Bicycles,Standard,medium,large,56956,52843
19137,68,2587,2017,junho,15,false,Approved,OHM Cycles,Standard,medium,medium,16369,4471
19138,61,1478,2017,julho,25,true,Approved,Norco Bicycles,Standard,medium,small,58645,52194
19139,25,3356,2017,dezembro,26,false,Approved,Giant Bicycles,Road,medium,medium,153899,82965
19140,24,2804,2017,novembro,2,false,Approved,Solex,Road,medium,large,17778,82078
19141,98,1051,2017,abril,3,true,Approved,OHM Cycles,Standard,medium,medium,79534,10158
19142,75,1872,2017,fevereiro,15,false,Approved,Giant Bicycles,Touring,medium,large,187397,86395
19143,58,1748,2017,julho,27,true,Approved,OHM Cycles,Standard,medium,medium,91252,14140
19145,38,180,2017,março,14,true,Approved,Solex,Standard,medium,medium,157753,82651
19146,44,538,2017,dezembro,26,false,Approved,WeareA2B,Standard,medium,medium,176964,10876
19147,30,3391,2017,junho,16,true,Approved,Solex,Standard,high,medium,74817,44890
19149,74,3332,2017,julho,23,true,Approved,WeareA2B,Standard,medium,medium,122807,40091
19150,50,1721,2017,maio,2,false,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
19151,30,3258,2017,abril,27,false,Approved,Solex,Standard,high,medium,74817,44890
19152,1,1693,2017,maio,9,false,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
19153,66,2908,2017,dezembro,25,true,Approved,Giant Bicycles,Road,low,small,59026,52533
19154,6,3108,2017,setembro,28,true,Approved,OHM Cycles,Standard,high,medium,22788,13673
19155,68,1505,2017,dezembro,12,false,Approved,OHM Cycles,Standard,medium,medium,16369,4471
19156,82,299,2017,setembro,29,true,Approved,Norco Bicycles,Standard,high,medium,114864,68918
19157,88,2520,2017,dezembro,19,true,Approved,Norco Bicycles,Standard,medium,medium,119846,38110
19158,32,671,2017,janeiro,1,false,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
19159,99,2378,2017,setembro,27,true,Approved,OHM Cycles,Standard,medium,medium,122734,77089
19160,3,2292,2017,janeiro,2,false,Approved,Trek Bicycles,Standard,medium,large,209147,38892
19161,93,3119,2017,julho,14,false,Approved,OHM Cycles,Standard,high,medium,145817,87490
19162,98,2611,2017,setembro,1,true,Approved,Trek Bicycles,Standard,high,medium,35839,21503
19164,53,2890,2017,janeiro,28,false,Approved,OHM Cycles,Standard,medium,medium,79534,10158
19165,9,794,2017,maio,6,false,Approved,OHM Cycles,Road,medium,medium,74254,66740
19166,68,97,2017,agosto,8,true,Approved,OHM Cycles,Standard,medium,medium,16369,4471
19167,88,2111,2017,outubro,31,true,Approved,Norco Bicycles,Standard,medium,medium,119846,38110
19168,50,3201,2017,novembro,3,false,Approved,WeareA2B,Standard,medium,small,17589,13192
19169,81,2901,2017,novembro,22,true,Approved,Norco Bicycles,Standard,medium,small,58645,52194
19170,24,3058,2017,janeiro,11,false,Approved,Solex,Road,medium,large,17778,82078
19171,19,3465,2017,maio,3,false,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
19172,89,946,2017,abril,20,false,Approved,Giant Bicycles,Standard,medium,large,181275,58248
19173,10,799,2017,janeiro,16,true,Approved,WeareA2B,Touring,medium,medium,146668,36325
19174,67,3342,2017,fevereiro,13,false,Approved,Norco Bicycles,Road,medium,medium,54405,37684
19175,0,2005,2017,dezembro,25,false,Approved,Norco Bicycles,Road,medium,medium,54405,37684
19176,0,136,2017,dezembro,10,true,Approved,Giant Bicycles,Standard,medium,large,56956,52843
19177,0,1043,2017,junho,6,false,Approved,"","","","",208607,
19178,10,1941,2017,maio,14,false,Approved,WeareA2B,Touring,medium,medium,146668,36325
19179,49,275,2017,agosto,20,true,Approved,Solex,Standard,medium,large,106156,73358
19180,55,445,2017,fevereiro,12,true,Approved,Trek Bicycles,Road,medium,large,189419,59876
19181,19,789,2017,março,28,true,Approved,OHM Cycles,Road,high,large,1201,721
19182,81,488,2017,novembro,3,false,Approved,Norco Bicycles,Standard,medium,small,58645,52194
19183,19,1493,2017,abril,16,true,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
19184,61,221,2017,junho,16,false,Approved,OHM Cycles,Standard,low,medium,7116,5693
19185,34,1196,2017,setembro,21,false,Approved,Norco Bicycles,Road,high,large,77453,46472
19186,38,570,2017,abril,13,false,Approved,Solex,Standard,medium,medium,157753,82651
19187,0,1307,2017,junho,28,true,Approved,Solex,Road,medium,medium,41698,31274
19188,1,1815,2017,agosto,22,true,Approved,Giant Bicycles,Standard,medium,medium,14035,95482
19189,64,3460,2017,junho,4,false,Approved,Trek Bicycles,Standard,medium,large,146944,59655
19190,68,1516,2017,novembro,23,true,Approved,OHM Cycles,Standard,medium,medium,16369,4471
19192,0,284,2017,março,13,true,Approved,OHM Cycles,Standard,medium,medium,18386,13790
19193,81,1633,2017,janeiro,16,false,Approved,Solex,Standard,medium,medium,115196,64949
19194,84,839,2017,abril,25,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
19195,45,1550,2017,novembro,5,false,Approved,Solex,Standard,medium,medium,44149,8499
19196,12,2468,2017,janeiro,2,true,Approved,Giant Bicycles,Standard,medium,large,17653,70948
19197,0,1182,2017,dezembro,6,true,Approved,"","","","",176175,
19198,19,1654,2017,outubro,7,true,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
19199,82,2219,2017,outubro,30,false,Approved,Giant Bicycles,Road,medium,medium,153899,82965
19200,53,2520,2017,junho,7,true,Approved,OHM Cycles,Standard,medium,medium,79534,10158
19201,85,280,2017,abril,30,false,Approved,WeareA2B,Standard,medium,medium,75264,20536
19203,0,1214,2017,junho,17,false,Approved,Solex,Standard,medium,medium,44149,8499
19204,94,2669,2017,julho,6,false,Approved,Giant Bicycles,Standard,medium,large,16353,99366
19205,61,3061,2017,janeiro,18,false,Approved,OHM Cycles,Standard,low,medium,7116,5693
19206,0,2122,2017,janeiro,4,true,Approved,"","","","",161562,
19207,10,1506,2017,janeiro,27,true,Approved,WeareA2B,Touring,medium,medium,146668,36325
19208,23,2997,2017,novembro,29,true,Approved,Norco Bicycles,Mountain,low,small,68863,61288
19209,13,286,2017,janeiro,29,false,Approved,Solex,Standard,medium,medium,116389,58927
19210,67,2773,2017,abril,7,true,Approved,Norco Bicycles,Road,medium,medium,54405,37684
19211,29,3430,2017,setembro,20,true,Approved,Norco Bicycles,Road,medium,medium,54339,40754
19212,13,2082,2017,outubro,31,false,Approved,Solex,Standard,medium,medium,116389,58927
19213,5,2580,2017,maio,14,false,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
19214,2,1545,2017,agosto,27,true,Approved,Solex,Standard,medium,medium,7149,5362
19215,40,2078,2017,abril,4,true,Approved,OHM Cycles,Standard,high,medium,145817,87490
19216,5,2622,2017,março,11,false,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
19218,0,1611,2017,novembro,18,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
19220,90,2872,2017,março,31,false,Approved,Norco Bicycles,Standard,low,medium,36301,29041
19222,79,1450,2017,fevereiro,3,true,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
19223,5,190,2017,janeiro,10,false,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
19224,84,136,2017,outubro,5,true,Approved,Giant Bicycles,Road,medium,medium,7929,59468
19225,88,2845,2017,novembro,4,false,Approved,Norco Bicycles,Standard,medium,medium,119846,38110
19226,79,2632,2017,dezembro,23,true,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
19227,54,3286,2017,maio,29,false,Approved,WeareA2B,Standard,medium,medium,129284,1344
19228,45,3307,2017,dezembro,14,false,Approved,Trek Bicycles,Road,low,medium,98037,23443
19229,84,3365,2017,julho,17,true,Approved,Trek Bicycles,Road,medium,medium,29062,21514
19230,52,1287,2017,agosto,6,true,Approved,OHM Cycles,Road,medium,medium,128028,82951
19231,64,3344,2017,maio,25,true,Approved,Trek Bicycles,Standard,medium,large,146944,59655
19232,48,2771,2017,janeiro,18,true,Approved,WeareA2B,Standard,medium,medium,176296,95052
19233,83,1208,2017,agosto,31,false,Approved,Solex,Touring,medium,large,208394,67503
19235,94,3482,2017,julho,26,true,Approved,Giant Bicycles,Standard,medium,large,16353,99366
19236,79,1477,2017,agosto,11,false,Approved,Norco Bicycles,Standard,medium,medium,155558,81801
19237,0,2584,2017,novembro,17,false,Approved,OHM Cycles,Road,high,large,1201,721
19238,0,2307,2017,maio,13,true,Approved,Norco Bicycles,Standard,low,medium,36301,29041
19239,21,426,2017,junho,1,true,Approved,Solex,Standard,medium,large,107123,38074
19242,12,1532,2017,outubro,13,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
19243,58,1499,2017,fevereiro,17,false,Approved,OHM Cycles,Standard,medium,medium,91252,14140
19244,32,3106,2017,junho,14,true,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
19245,0,1417,2017,julho,15,false,Approved,Norco Bicycles,Road,medium,medium,54339,40754
19246,50,2473,2017,março,9,true,Approved,WeareA2B,Standard,medium,small,17589,13192
19247,62,1069,2017,fevereiro,18,false,Approved,Solex,Standard,medium,medium,47816,29872
19249,44,768,2017,agosto,18,true,Approved,WeareA2B,Standard,medium,medium,176964,10876
19251,12,2467,2017,janeiro,24,false,Approved,WeareA2B,Standard,medium,medium,123115,16160
19252,67,25,2017,dezembro,1,true,Approved,Norco Bicycles,Road,medium,medium,54405,37684
19253,78,180,2017,janeiro,23,true,Approved,Giant Bicycles,Standard,medium,large,17653,70948
19254,75,2300,2017,novembro,12,true,Approved,Giant Bicycles,Touring,medium,large,187397,86395
19255,93,2874,2017,maio,2,false,Approved,WeareA2B,Standard,medium,medium,106503,23009
19256,58,945,2017,agosto,6,false,Approved,OHM Cycles,Road,medium,medium,128028,82951
19257,30,2781,2017,outubro,18,false,Approved,Solex,Standard,high,medium,74817,44890
19258,29,235,2017,janeiro,24,true,Approved,Norco Bicycles,Road,medium,medium,54339,40754
19259,90,2014,2017,novembro,6,true,Approved,Norco Bicycles,Standard,low,medium,36301,29041
19260,72,205,2017,março,25,false,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
19261,72,1745,2017,dezembro,25,false,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
19262,37,2540,2017,agosto,23,false,Approved,OHM Cycles,Standard,low,medium,179343,24882
19263,76,24,2017,outubro,5,true,Approved,WeareA2B,Standard,low,medium,64231,51385
19264,15,738,2017,janeiro,24,true,Approved,Norco Bicycles,Standard,low,medium,95874,74890
19266,0,368,2017,setembro,11,false,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
19267,87,2561,2017,junho,25,true,Approved,OHM Cycles,Standard,medium,medium,16369,4471
19268,9,1748,2017,maio,4,true,Approved,OHM Cycles,Road,medium,medium,74254,66740
19269,62,2779,2017,dezembro,9,true,Approved,Solex,Standard,medium,medium,47816,29872
19270,29,2366,2017,outubro,7,false,Approved,Norco Bicycles,Road,medium,medium,54339,40754
19271,21,115,2017,janeiro,22,false,Approved,Solex,Standard,medium,large,107123,38074
19272,91,3017,2017,julho,7,,Approved,Solex,Standard,medium,medium,10035,7526
19273,23,2738,2017,agosto,13,true,Cancelled,Norco Bicycles,Mountain,low,small,68863,61288
19274,24,2615,2017,julho,31,true,Approved,Solex,Road,medium,large,17778,82078
19275,35,3261,2017,setembro,19,true,Approved,Trek Bicycles,Standard,low,medium,105751,15440
19276,29,3075,2017,outubro,10,true,Approved,Norco Bicycles,Road,medium,medium,54339,40754
19277,72,2179,2017,novembro,24,false,Approved,Norco Bicycles,Standard,medium,medium,3604,27030
19278,3,139,2017,abril,19,true,Approved,Trek Bicycles,Standard,medium,large,209147,38892
19279,72,2310,2017,dezembro,15,true,Approved,OHM Cycles,Standard,medium,medium,91252,14140
19280,10,1965,2017,agosto,30,false,Approved,WeareA2B,Touring,medium,medium,146668,36325
19281,53,1701,2017,fevereiro,22,true,Approved,Giant Bicycles,Standard,high,medium,127493,76496
19282,85,2929,2017,janeiro,19,false,Approved,WeareA2B,Standard,medium,medium,75264,20536
19283,55,1364,2017,agosto,2,,Approved,Trek Bicycles,Road,medium,large,189419,59876
19284,84,2438,2017,março,9,false,Approved,Trek Bicycles,Road,medium,medium,29062,21514
19285,19,129,2017,julho,5,true,Approved,Trek Bicycles,Mountain,low,medium,57464,45971
19286,32,2487,2017,janeiro,26,true,Approved,Giant Bicycles,Standard,medium,medium,6427,21137
